index,text,score,difficulty_score,difficulty_strategy,difficulty
4650,"You needn't be steeped in '50s sociology, pop culture or movie lore to appreciate the emotional depth of Haynes' work. Though Haynes' style apes films from the period ... its message is not rooted in that decade.",1,0.12647129595279694,roberta-mlm-loss,hard
4651,Waiting for Godard can be fruitful: 'In Praise of Love' is the director's epitaph for himself.,1,0.010773266665637493,roberta-mlm-loss,medium
4652,A gangster movie with the capacity to surprise.,1,0.0005138083943165839,roberta-mlm-loss,easy
4653,"The film has a laundry list of minor shortcomings, but the numerous scenes of gory mayhem are worth the price of admission...if ''gory mayhem'' is your idea of a good time.",1,0.0001572951441630721,roberta-mlm-loss,easy
4654,"If not a home run, then at least a solid base hit.",1,0.000582484935875982,roberta-mlm-loss,easy
4655,Goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse.,1,0.0999910980463028,roberta-mlm-loss,hard
4656,...a fairly disposable yet still entertaining B picture.,1,0.10852924734354019,roberta-mlm-loss,hard
4657,"It may not be particularly innovative, but the film's crisp, unaffected style and air of gentle longing make it unexpectedly rewarding.",1,0.022438645362854004,roberta-mlm-loss,hard
4658,The film truly does rescue (the Funk Brothers) from Motown's shadows. It's about time.,1,0.0016682527493685484,roberta-mlm-loss,medium
4659,"Drawing on an irresistible, languid romanticism, Byler reveals the ways in which a sultry evening or a beer fueled afternoon in the sun can inspire even the most retiring heart to venture forth.",1,0.1718427538871765,roberta-mlm-loss,hard
4660,"Works because we're never sure if Ohlinger's on the level or merely a dying, delusional man trying to get into the history books before he croaks.",1,0.00990658812224865,roberta-mlm-loss,medium
4661,(Scherfig) has made a movie that will leave you wondering about the characters' lives after the clever credits roll.,1,0.6498478055000305,roberta-mlm-loss,hard
4662,"A heady, biting, be bop ride through nighttime Manhattan, a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego.",1,0.3428368866443634,roberta-mlm-loss,hard
4663,"Skin Of Man gets a few cheap shocks from its kids in peril theatrics, but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults.",1,0.2774341404438019,roberta-mlm-loss,hard
4664,"The Piano Teacher is not an easy film. It forces you to watch people doing unpleasant things to each other and themselves, and it maintains a cool distance from its material that is deliberately unsettling.",1,0.0014279329916462302,roberta-mlm-loss,easy
4665,As refreshing as a drink from a woodland stream.,1,0.0005563216400332749,roberta-mlm-loss,easy
4666,Williams absolutely nails Sy's queasy infatuation and overall strangeness.,1,0.08096574246883392,roberta-mlm-loss,hard
4667,Can I admit XXX is as deep as a Petri dish and as well characterized as a telephone book but still say it was a guilty pleasure?,1,0.35885217785835266,roberta-mlm-loss,hard
4668,"While it's nothing we haven't seen before from Murphy, I Spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort.",1,0.002351516392081976,roberta-mlm-loss,medium
4669,"By the time it ends in a rush of sequins, flashbulbs, blaring brass and back stabbing babes, it has said plenty about how show business has infiltrated every corner of society    and not always for the better.",1,0.05139479041099548,roberta-mlm-loss,hard
4670,An intimate contemplation of two marvelously messy lives.,1,0.0006804126314818859,roberta-mlm-loss,easy
4671,"Rarely has skin looked as beautiful, desirable, even delectable, as it does in Trouble Every Day.",1,0.2003730684518814,roberta-mlm-loss,hard
4672,This is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party.,1,0.004365525674074888,roberta-mlm-loss,medium
4673,Poignant if familiar story of a young person suspended between two cultures.,1,0.012857097201049328,roberta-mlm-loss,medium
4674,A metaphor for a modern day urban China searching for its identity.,1,0.0006269709556363523,roberta-mlm-loss,easy
4675,"For all its brooding quality, Ash Wednesday is suspenseful and ultimately unpredictable, with a sterling ensemble cast.",1,0.044866565614938736,roberta-mlm-loss,hard
4676,An odd drama set in the world of lingerie models and bar dancers in the Midwest that held my interest precisely because it didn't try to.,1,0.0016453723656013608,roberta-mlm-loss,medium
4677,"The film feels uncomfortably real, its language and locations bearing the unmistakable stamp of authority.",1,0.001535978401079774,roberta-mlm-loss,easy
4678,"Despite its faults, Gangs excels in spectacle and pacing.",1,0.003561401506885886,roberta-mlm-loss,medium
4679,Entertaining despite its one joke premise with the thesis that women from Venus and men from Mars can indeed get together.,1,0.06872552633285522,roberta-mlm-loss,hard
4680,"A tightly directed, highly professional film that's old fashioned in all the best possible ways.",1,0.0011065229773521423,roberta-mlm-loss,easy
4681,It's dark but has wonderfully funny moments; you care about the characters; and the action and special effects are first rate.,1,0.0001392969861626625,roberta-mlm-loss,easy
4682,In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage.,1,1.1034551858901978,roberta-mlm-loss,hard
4683,"Enormously enjoyable, high adrenaline documentary.",1,0.008671050891280174,roberta-mlm-loss,medium
4684,"Buy is an accomplished actress, and this is a big, juicy role.",1,0.2884121239185333,roberta-mlm-loss,hard
4685,It works its magic with such exuberance and passion that the film's length becomes a part of its fun.,1,0.0025803924072533846,roberta-mlm-loss,medium
4686,"Beautifully crafted and brutally honest, Promises offers an unexpected window into the complexities of the Middle East struggle and into the humanity of its people.",1,0.01215354260057211,roberta-mlm-loss,medium
4687,An old fashioned but emotionally stirring adventure tale of the kind they rarely make anymore.,1,0.0012017878470942378,roberta-mlm-loss,easy
4688,Charlotte Sometimes is a gem. It's always enthralling.,1,0.5258563160896301,roberta-mlm-loss,hard
4689,"In my opinion, Analyze That is not as funny or entertaining as Analyze This, but it is a respectable sequel.",1,0.006774514447897673,roberta-mlm-loss,medium
4690,A remarkable film by Bernard Rose.,1,0.0012921669986099005,roberta-mlm-loss,easy
4691,"Zhuangzhuang creates delicate balance of style, text, and subtext that's so simple and precise that anything discordant would topple the balance, but against all odds, nothing does.",1,0.008380618877708912,roberta-mlm-loss,medium
4692,"A much more successful translation than its most famous previous film adaptation, writer director Anthony Friedman's similarly updated 1970 British production.",1,0.07803373783826828,roberta-mlm-loss,hard
4693,an original and highly cerebral examination of the psychopathic mind,1,0.015646783635020256,roberta-mlm-loss,hard
4694,Michel Piccoli's moving performance is this films reason for being.,1,0.2659797668457031,roberta-mlm-loss,hard
4695,A captivating and intimate study about dying and loving...,1,0.0006632322329096496,roberta-mlm-loss,easy
4696,This is an elegantly balanced movie    every member of the ensemble has something fascinating to do    that doesn't reveal even a hint of artifice.,1,0.0011800079373642802,roberta-mlm-loss,easy
4697,(Grant) goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it.,1,0.0019688759930431843,roberta-mlm-loss,medium
4698,A high spirited buddy movie about the reunion of Berlin anarchists who face arrest 15 years after their crime.,1,0.002056937199085951,roberta-mlm-loss,medium
4699,About the best thing you could say about Narc is that it's a rock solid little genre picture. Whether you like it or not is basically a matter of taste.,1,0.12343274056911469,roberta-mlm-loss,hard
4700,"An involving, inspirational drama that sometimes falls prey to its sob story trappings.",1,0.09119795262813568,roberta-mlm-loss,hard
4701,Some of the most inventive silliness you are likely to witness in a movie theatre for some time.,1,0.000324126856867224,roberta-mlm-loss,easy
4702,Canadian filmmaker Gary Burns' inventive and mordantly humorous take on the soullessness of work in the city.,1,0.0016713603399693966,roberta-mlm-loss,medium
4703,"A rollicking ride, with jaw dropping action sequences, striking villains, a gorgeous color palette, astounding technology, stirring music and a boffo last hour that leads up to a strangely sinister happy ending.",1,0.008146177977323532,roberta-mlm-loss,medium
4704,"Everyone's insecure in Lovely and Amazing, a poignant and wryly amusing film about mothers, daughters and their relationships.",1,0.351336807012558,roberta-mlm-loss,hard
4705,The closest thing to the experience of space travel,1,4.25918260589242e-05,roberta-mlm-loss,easy
4706,Connoisseurs of Chinese film will be pleased to discover that Tian's meticulous talent has not withered during his enforced hiatus.,1,0.02061118558049202,roberta-mlm-loss,hard
4707,"If you can push on through the slow spots, you'll be rewarded with some fine acting.",1,0.006754906382411718,roberta-mlm-loss,medium
4708,"An unusually dry eyed, even analytical approach to material that is generally played for maximum moisture.",1,0.4331001341342926,roberta-mlm-loss,hard
4709,"Symbolically, Warm Water Under a Red Bridge is a celebration of feminine energy, a tribute to the power of women to heal.",1,0.00038799908361397684,roberta-mlm-loss,easy
4710,Spy Kids 2 also happens to be that rarity among sequels: It actually improves upon the original hit movie.,1,0.0012053862446919084,roberta-mlm-loss,easy
4711,Exceptionally well acted by Diane Lane and Richard Gere.,1,0.0001876479509519413,roberta-mlm-loss,easy
4712,"Like a precious and finely cut diamond, magnificent to behold in its sparkling beauty yet in reality it's one tough rock.",1,0.0012909184442833066,roberta-mlm-loss,easy
4713,"In addition to scoring high for originality of plot    putting together familiar themes of family, forgiveness and love in a new way    Lilo &amp; Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.",1,0.27728283405303955,roberta-mlm-loss,hard
